id,groups,number_of_messages,texts,text_ratio,midia,midia_ratio,virals,viral_ratio,repeated_messages,repeated_messages_ratio,days_active,daily_mean,daily_std,daily_median,daily_95,daily_outliers,daily_max,degree_centrality,strenght,viral_degree_centrality,viral_strenght,misinformation,misinformation_degree_centrality,misinformation_strenght,misinformation_ratio,viral_misinformation_ratio
-5428405754971779523,1,70,24,0.34285714285714286,46,0.6571428571428571,1,0.014285714285714285,0,0.0,56,1.25,3.0881003280922785,0.0,6.5,3,18,270,18900,270,270,1,270,270,0.014285714285714285,1.0
5280473928707344966,1,70,12,0.17142857142857143,58,0.8285714285714286,3,0.04285714285714286,0,0.0,77,0.9090909090909091,1.981372584996107,0.0,4.0,3,12,20,1400,20,60,3,20,60,0.04285714285714286,1.0
5127899899875102350,1,70,59,0.8428571428571429,11,0.15714285714285714,1,0.014285714285714285,0,0.0,80,0.875,2.780469862851933,0.0,4.099999999999994,4,20,94,6580,94,94,0,0,0,0.0,0.0
-1898061262281852766,1,70,59,0.8428571428571429,11,0.15714285714285714,10,0.14285714285714285,0,0.0,43,1.627906976744186,4.02978940613617,0.0,5.799999999999997,3,22,270,18900,270,2700,7,270,1890,0.1,0.7
-8565306485892131859,1,70,49,0.7,21,0.3,1,0.014285714285714285,1,0.02040816326530612,64,1.09375,5.088794880257342,0.0,2.0,3,40,94,6580,94,94,0,0,0,0.0,0.0
3169409121978640052,2,70,31,0.44285714285714284,39,0.5571428571428572,20,0.2857142857142857,15,0.4838709677419355,80,0.875,1.8716742657209415,0.0,5.0,2,10,227,8464,227,2270,12,227,1362,0.17142857142857143,0.6
5815427293372668416,2,69,44,0.6376811594202898,25,0.36231884057971014,13,0.18840579710144928,4,0.09090909090909091,34,2.0294117647058822,2.8336216692963587,1.0,7.699999999999996,2,11,381,18667,381,3769,9,381,2537,0.13043478260869565,0.6923076923076923
-3294652245700290752,1,69,35,0.5072463768115942,34,0.4927536231884058,3,0.043478260869565216,7,0.2,62,1.1129032258064515,1.873935446074651,0.0,4.0,3,9,302,20838,302,906,2,302,604,0.028985507246376812,0.6666666666666666
-927549258859414075,1,69,58,0.8405797101449275,11,0.15942028985507245,0,0.0,1,0.017241379310344827,37,1.864864864864865,4.607736020133018,0.0,12.199999999999974,2,19,270,18630,0,0,0,0,0,0.0,0.0
8938079879240070974,1,69,57,0.8260869565217391,12,0.17391304347826086,1,0.014492753623188406,3,0.05263157894736842,44,1.5681818181818181,5.045825939133634,0.0,6.850000000000001,3,27,273,18837,273,273,0,0,0,0.0,0.0
2541048704947838031,2,69,21,0.30434782608695654,48,0.6956521739130435,13,0.18840579710144928,2,0.09523809523809523,81,0.8518518518518519,1.8310591955963034,0.0,6.0,2,8,433,16581,433,3143,4,433,866,0.057971014492753624,0.3076923076923077
-5752893486262927713,1,69,54,0.782608695652174,15,0.21739130434782608,0,0.0,1,0.018518518518518517,19,3.6315789473684212,2.7327342090496,3.0,8.099999999999998,1,9,278,19182,0,0,0,0,0,0.0,0.0
-367086736076897699,1,69,12,0.17391304347826086,57,0.8260869565217391,1,0.014492753623188406,0,0.0,51,1.3529411764705883,4.2418087152146065,0.0,7.0,3,24,32,2208,32,32,1,32,32,0.014492753623188406,1.0
6883981234695314199,1,69,56,0.8115942028985508,13,0.18840579710144928,0,0.0,1,0.017857142857142856,61,1.1311475409836065,3.0901748053902804,0.0,4.0,3,22,273,18837,0,0,0,0,0,0.0,0.0
6663388186932039980,1,69,22,0.3188405797101449,47,0.6811594202898551,3,0.043478260869565216,0,0.0,73,0.9452054794520548,1.5889410428796078,0.0,4.0,3,8,306,21114,306,918,1,306,306,0.014492753623188406,0.3333333333333333
1595593819843846547,1,69,17,0.2463768115942029,52,0.7536231884057971,4,0.057971014492753624,0,0.0,33,2.090909090909091,4.659423491455491,0.0,10.599999999999994,2,22,270,18630,270,1080,3,270,810,0.043478260869565216,0.75
2198274908172628953,1,68,28,0.4117647058823529,40,0.5882352941176471,0,0.0,0,0.0,32,2.125,3.2303999552637044,1.0,10.0,1,11,326,22168,0,0,0,0,0,0.0,0.0
1109175792731627665,1,68,49,0.7205882352941176,19,0.27941176470588236,4,0.058823529411764705,0,0.0,64,1.0625,2.1593282318115543,0.0,4.0,2,15,326,22168,326,1304,4,326,1304,0.058823529411764705,1.0
5874506331291246818,2,68,38,0.5588235294117647,30,0.4411764705882353,0,0.0,1,0.02631578947368421,81,0.8395061728395061,3.5016310132688764,0.0,2.0,3,28,451,21364,0,0,0,0,0,0.0,0.0
1710351910870477844,1,68,47,0.6911764705882353,21,0.3088235294117647,7,0.10294117647058823,9,0.19148936170212766,11,6.181818181818182,5.862050525510366,5.0,16.0,1,19,89,6052,89,623,3,89,267,0.04411764705882353,0.42857142857142855
-4195588896693684882,1,68,51,0.75,17,0.25,1,0.014705882352941176,0,0.0,52,1.3076923076923077,4.189335019244593,0.0,5.449999999999996,3,28,200,13600,200,200,1,200,200,0.014705882352941176,1.0
-2817205790948309331,1,68,63,0.9264705882352942,5,0.07352941176470588,0,0.0,1,0.015873015873015872,66,1.0303030303030303,2.8660865678573297,0.0,5.0,3,19,306,20808,0,0,0,0,0,0.0,0.0
2787567604103503331,1,68,53,0.7794117647058824,15,0.22058823529411764,3,0.04411764705882353,0,0.0,89,0.7640449438202247,1.8403462613305857,0.0,5.199999999999989,5,11,273,18564,273,819,1,273,273,0.014705882352941176,0.3333333333333333
-7784069783515020435,1,68,46,0.6764705882352942,22,0.3235294117647059,2,0.029411764705882353,0,0.0,37,1.837837837837838,2.466593619566079,1.0,7.0,1,10,97,6596,97,194,2,97,194,0.029411764705882353,1.0
-7970190356309226310,1,68,55,0.8088235294117647,13,0.19117647058823528,2,0.029411764705882353,0,0.0,69,0.9855072463768116,1.8027165254887552,0.0,4.0,3,10,97,6596,97,194,2,97,194,0.029411764705882353,1.0
-3132823331835758568,1,68,6,0.08823529411764706,62,0.9117647058823529,2,0.029411764705882353,0,0.0,50,1.36,2.4806187509883704,0.0,7.0,1,12,188,12784,188,376,1,188,188,0.014705882352941176,0.5
-1713300629352623615,1,67,52,0.7761194029850746,15,0.22388059701492538,4,0.05970149253731343,1,0.019230769230769232,35,1.9142857142857144,3.3287643756967187,0.0,8.299999999999997,2,14,273,18291,273,1092,3,273,819,0.04477611940298507,0.75
-8038369165923069858,2,67,61,0.9104477611940298,6,0.08955223880597014,5,0.07462686567164178,7,0.11475409836065574,81,0.8271604938271605,3.862609621281943,0.0,2.0,4,33,494,21210,494,1314,2,494,494,0.029850746268656716,0.4
3494311610887684048,1,67,40,0.5970149253731343,27,0.40298507462686567,3,0.04477611940298507,0,0.0,78,0.8589743589743589,1.56855760505407,0.0,3.299999999999983,4,9,302,20234,302,906,0,0,0,0.0,0.0
-3333445668700352856,1,67,45,0.6716417910447762,22,0.3283582089552239,1,0.014925373134328358,1,0.022222222222222223,70,0.9571428571428572,1.7315128200399597,0.0,5.0,3,8,270,18090,270,270,1,270,270,0.014925373134328358,1.0
-187940871715060861,1,67,13,0.19402985074626866,54,0.8059701492537313,5,0.07462686567164178,0,0.0,49,1.3673469387755102,2.2050498629190183,0.0,5.599999999999994,3,10,168,11256,168,840,3,168,504,0.04477611940298507,0.6
642706673102431589,1,67,23,0.34328358208955223,44,0.6567164179104478,1,0.014925373134328358,0,0.0,77,0.8701298701298701,1.9557650902332286,0.0,4.200000000000003,4,12,153,10251,153,153,0,0,0,0.0,0.0
-4897760969741727538,1,67,60,0.8955223880597015,7,0.1044776119402985,3,0.04477611940298507,1,0.016666666666666666,25,2.68,5.640035460881431,0.0,15.999999999999972,2,22,200,13400,200,600,2,200,400,0.029850746268656716,0.6666666666666666
-806235515138867355,1,67,10,0.14925373134328357,57,0.8507462686567164,1,0.014925373134328358,0,0.0,88,0.7613636363636364,1.8257060871956907,0.0,3.0,4,13,125,8375,125,125,1,125,125,0.014925373134328358,1.0
-6422397008529822274,1,67,36,0.5373134328358209,31,0.4626865671641791,4,0.05970149253731343,1,0.027777777777777776,63,1.0634920634920635,2.3546317832335117,0.0,4.0,3,15,200,13400,200,800,1,200,200,0.014925373134328358,0.25
3986546864567854989,1,67,15,0.22388059701492538,52,0.7761194029850746,0,0.0,0,0.0,19,3.526315789473684,4.694777489137756,2.0,15.199999999999996,1,17,302,20234,0,0,0,0,0,0.0,0.0
-5959943308876216384,1,67,56,0.835820895522388,11,0.16417910447761194,3,0.04477611940298507,0,0.0,7,9.571428571428571,11.326328367379885,5.0,27.399999999999984,1,34,75,5025,75,225,3,75,225,0.04477611940298507,1.0
7858898478720967547,1,67,36,0.5373134328358209,31,0.4626865671641791,1,0.014925373134328358,4,0.1111111111111111,78,0.8589743589743589,2.646852377037205,0.0,4.0,3,21,306,20502,306,306,0,0,0,0.0,0.0
9144457427514152619,1,66,22,0.3333333333333333,44,0.6666666666666666,2,0.030303030303030304,1,0.045454545454545456,28,2.357142857142857,2.5850608663123738,2.0,7.299999999999997,2,10,188,12408,188,376,2,188,376,0.030303030303030304,1.0
-5707035499894225209,1,66,32,0.48484848484848486,34,0.5151515151515151,1,0.015151515151515152,0,0.0,75,0.88,1.9997297114657573,0.0,4.0,3,13,202,13332,202,202,1,202,202,0.015151515151515152,1.0
7913775400368634565,2,66,34,0.5151515151515151,32,0.48484848484848486,23,0.3484848484848485,9,0.2647058823529412,77,0.8571428571428571,2.0692884978219075,0.0,5.400000000000006,4,10,350,11604,350,4160,9,350,1602,0.13636363636363635,0.391304347826087
-6919935679755806804,1,66,47,0.7121212121212122,19,0.2878787878787879,3,0.045454545454545456,0,0.0,6,11.0,9.423375191511797,7.5,23.25,1,24,306,20196,306,918,4,306,1224,0.06060606060606061,1.3333333333333333
-8469598044604887096,1,66,45,0.6818181818181818,21,0.3181818181818182,0,0.0,0,0.0,34,1.9411764705882353,4.206352889925084,0.0,11.699999999999996,2,16,273,18018,0,0,0,0,0,0.0,0.0
-8540435189370692274,1,66,21,0.3181818181818182,45,0.6818181818181818,11,0.16666666666666666,0,0.0,72,0.9166666666666666,2.1995518109410575,0.0,3.450000000000003,4,13,306,20196,306,3366,10,306,3060,0.15151515151515152,0.9090909090909091
1334595093685439570,1,66,33,0.5,33,0.5,9,0.13636363636363635,0,0.0,49,1.346938775510204,1.6652204609821095,1.0,5.0,0,5,188,12408,188,1692,6,188,1128,0.09090909090909091,0.6666666666666666
-7925998156130443528,1,66,53,0.803030303030303,13,0.19696969696969696,3,0.045454545454545456,7,0.1320754716981132,88,0.75,1.2798167972341818,0.0,3.0,3,6,153,10098,153,459,2,153,306,0.030303030303030304,0.6666666666666666
1414652984190357203,1,66,30,0.45454545454545453,36,0.5454545454545454,1,0.015151515151515152,0,0.0,81,0.8148148148148148,1.5581327856693656,0.0,4.0,2,9,326,21516,326,326,1,326,326,0.015151515151515152,1.0
3615384569441049483,1,66,50,0.7575757575757576,16,0.24242424242424243,1,0.015151515151515152,1,0.02,54,1.2222222222222223,2.3445373415477833,0.0,5.349999999999994,3,12,278,18348,278,278,2,278,556,0.030303030303030304,2.0
-457416893770854555,1,66,52,0.7878787878787878,14,0.21212121212121213,7,0.10606060606060606,0,0.0,4,16.5,16.703293088490067,12.5,36.24999999999999,1,40,73,4818,73,511,2,73,146,0.030303030303030304,0.2857142857142857
-7323636090354092337,2,66,43,0.6515151515151515,23,0.3484848484848485,16,0.24242424242424243,19,0.4418604651162791,48,1.375,2.256197139417319,0.0,7.0,1,8,318,11208,318,2544,5,318,914,0.07575757575757576,0.3125
2314153505027602118,4,66,18,0.2727272727272727,48,0.7272727272727273,10,0.15151515151515152,5,0.2777777777777778,34,1.9411764705882353,3.347918181457341,1.0,10.049999999999994,2,12,654,16274,654,2319,3,581,581,0.045454545454545456,0.3
-8969999410712351003,2,66,32,0.48484848484848486,34,0.5151515151515151,4,0.06060606060606061,1,0.03125,76,0.868421052631579,1.9822015051496515,0.0,5.25,4,9,496,20088,308,1232,0,0,0,0.0,0.0
-7393395746959340148,1,65,49,0.7538461538461538,16,0.24615384615384617,3,0.046153846153846156,2,0.04081632653061224,45,1.4444444444444444,2.028832574699454,0.0,5.799999999999997,3,8,188,12220,188,564,3,188,564,0.046153846153846156,1.0
8565667184291795966,1,65,44,0.676923076923077,21,0.3230769230769231,9,0.13846153846153847,5,0.11363636363636363,76,0.8552631578947368,1.2930990925516475,0.0,4.0,1,5,306,19890,306,2754,4,306,1224,0.06153846153846154,0.4444444444444444
7561139508659642615,1,65,46,0.7076923076923077,19,0.2923076923076923,12,0.18461538461538463,2,0.043478260869565216,66,0.9848484848484849,2.0037842985589824,0.0,5.5,4,9,202,13130,202,2424,12,202,2424,0.18461538461538463,1.0
-981215916633781725,1,65,30,0.46153846153846156,35,0.5384615384615384,1,0.015384615384615385,0,0.0,8,8.125,9.478358809112773,4.0,23.499999999999996,1,27,188,12220,188,188,0,0,0,0.0,0.0
5276818640357464974,1,65,20,0.3076923076923077,45,0.6923076923076923,2,0.03076923076923077,0,0.0,42,1.5476190476190477,2.7068330965006453,0.0,5.0,2,13,168,10920,168,336,2,168,336,0.03076923076923077,1.0
-6250120900179464851,1,65,18,0.27692307692307694,47,0.7230769230769231,7,0.1076923076923077,0,0.0,65,1.0,1.9525624189766635,0.0,4.799999999999997,4,11,153,9945,153,1071,4,153,612,0.06153846153846154,0.5714285714285714
932786707140144978,1,65,50,0.7692307692307693,15,0.23076923076923078,2,0.03076923076923077,2,0.04,11,5.909090909090909,9.406960672337748,3.0,21.0,1,33,75,4875,75,150,1,75,75,0.015384615384615385,0.5
5958693000921499603,1,65,59,0.9076923076923077,6,0.09230769230769231,0,0.0,1,0.01694915254237288,2,32.5,7.7781745930520225,32.5,37.45,1,38,92,5980,0,0,0,0,0,0.0,0.0
2755376370222504289,1,65,56,0.8615384615384616,9,0.13846153846153847,1,0.015384615384615385,1,0.017857142857142856,35,1.8571428571428572,5.504772566455708,0.0,6.8999999999999915,2,31,273,17745,273,273,0,0,0,0.0,0.0
6635740665286132827,1,65,38,0.5846153846153846,27,0.4153846153846154,2,0.03076923076923077,0,0.0,29,2.2413793103448274,3.8605622500743997,0.0,10.799999999999994,2,14,188,12220,188,376,0,0,0,0.0,0.0
7209071538778318313,1,65,48,0.7384615384615385,17,0.26153846153846155,8,0.12307692307692308,0,0.0,72,0.9027777777777778,1.9221446518401804,0.0,6.0,2,9,91,5915,91,728,5,91,455,0.07692307692307693,0.625
3944157805902106593,2,65,57,0.8769230769230769,8,0.12307692307692308,18,0.27692307692307694,26,0.45614035087719296,54,1.2037037037037037,2.520703927062945,0.0,6.0,2,9,122,3977,122,1098,10,122,610,0.15384615384615385,0.5555555555555556
-4739269867372559653,3,65,35,0.5384615384615384,30,0.46153846153846156,17,0.26153846153846155,16,0.45714285714285713,57,1.1403508771929824,2.255458430525726,0.0,5.199999999999996,3,13,310,9058,310,1838,9,310,930,0.13846153846153847,0.5294117647058824
-8941026054538631720,1,64,30,0.46875,34,0.53125,3,0.046875,0,0.0,38,1.6842105263157894,2.3145283000598833,1.0,4.299999999999997,2,12,200,12800,200,600,2,200,400,0.03125,0.6666666666666666
-4473949677462597455,1,64,1,0.015625,63,0.984375,0,0.0,0,0.0,2,32.0,5.656854249492381,32.0,35.599999999999994,1,36,166,10624,0,0,0,0,0,0.0,0.0
7827577288434507910,1,64,61,0.953125,3,0.046875,0,0.0,3,0.04918032786885246,71,0.9014084507042254,1.9723439976511243,0.0,5.0,3,9,97,6208,0,0,0,0,0,0.0,0.0
5276233012699937445,1,64,40,0.625,24,0.375,0,0.0,0,0.0,73,0.8767123287671232,1.7475793216733655,0.0,5.0,2,9,278,17792,0,0,1,278,278,0.015625,0.0
4096211626917349288,1,64,50,0.78125,14,0.21875,2,0.03125,1,0.02,57,1.1228070175438596,2.413282999793585,0.0,4.599999999999987,3,13,302,19328,302,604,2,302,604,0.03125,1.0
-3799273697705603587,1,64,20,0.3125,44,0.6875,9,0.140625,0,0.0,79,0.810126582278481,1.7619624065890398,0.0,4.099999999999994,4,9,202,12928,202,1818,7,202,1414,0.109375,0.7777777777777778
8008838943206209070,1,64,11,0.171875,53,0.828125,8,0.125,0,0.0,21,3.0476190476190474,2.9236311408279683,3.0,7.0,1,12,308,19712,308,2464,5,308,1540,0.078125,0.625
-7142478151328110012,1,64,37,0.578125,27,0.421875,11,0.171875,0,0.0,77,0.8311688311688312,1.8876509866595503,0.0,3.4000000000000057,4,11,51,3264,51,561,11,51,561,0.171875,1.0
4964868132453307592,1,64,26,0.40625,38,0.59375,0,0.0,1,0.038461538461538464,21,3.0476190476190474,3.263068961517523,2.0,9.0,1,10,188,12032,0,0,0,0,0,0.0,0.0
7792964983196096332,1,64,19,0.296875,45,0.703125,6,0.09375,0,0.0,64,1.0,3.3237958793552664,0.0,3.0,3,25,202,12928,202,1212,6,202,1212,0.09375,1.0
-5342447115197452593,1,64,53,0.828125,11,0.171875,3,0.046875,0,0.0,36,1.7777777777777777,3.8330227617460744,0.0,8.25,2,19,273,17472,273,819,2,273,546,0.03125,0.6666666666666666
-919656177617194465,1,64,26,0.40625,38,0.59375,1,0.015625,0,0.0,25,2.56,4.37873649964614,1.0,9.199999999999989,2,20,94,6016,94,94,1,94,94,0.015625,1.0
7355869180085629687,1,64,12,0.1875,52,0.8125,2,0.03125,0,0.0,67,0.9552238805970149,3.7149690476335895,0.0,3.0,2,30,326,20864,326,652,1,326,326,0.015625,0.5
3595681000854235251,1,64,13,0.203125,51,0.796875,3,0.046875,0,0.0,72,0.8888888888888888,2.6246692913372707,0.0,4.0,3,15,302,19328,302,906,3,302,906,0.046875,1.0
1636548595415801399,3,64,22,0.34375,42,0.65625,10,0.15625,2,0.09090909090909091,120,0.5333333333333333,1.743816606912383,0.0,2.0,5,12,524,11156,324,2180,4,324,648,0.0625,0.4
-4090953370964730765,1,64,61,0.953125,3,0.046875,0,0.0,1,0.01639344262295082,89,0.7191011235955056,2.584871915434738,0.0,4.599999999999994,5,18,153,9792,0,0,0,0,0,0.0,0.0
5344273542492312524,2,64,32,0.5,32,0.5,17,0.265625,7,0.21875,80,0.8,1.4355345672156021,0.0,3.0,3,9,188,6016,188,1652,6,188,564,0.09375,0.35294117647058826
-2123026680153684200,1,63,10,0.15873015873015872,53,0.8412698412698413,3,0.047619047619047616,0,0.0,54,1.1666666666666667,3.638110643810021,0.0,4.0,2,26,56,3528,56,168,2,56,112,0.031746031746031744,0.6666666666666666
-5876784761398352499,2,63,35,0.5555555555555556,28,0.4444444444444444,11,0.1746031746031746,17,0.4857142857142857,97,0.6494845360824743,2.4067666636373115,0.0,2.1999999999999886,5,22,122,3831,122,667,4,122,244,0.06349206349206349,0.36363636363636365
-2051440621121621477,1,63,29,0.4603174603174603,34,0.5396825396825397,0,0.0,0,0.0,109,0.5779816513761468,1.6060855218088215,0.0,3.0,5,11,104,6552,0,0,0,0,0,0.0,0.0
-8096678830628825075,1,63,27,0.42857142857142855,36,0.5714285714285714,7,0.1111111111111111,0,0.0,3,21.0,11.135528725660043,23.0,30.2,1,31,73,4599,73,511,4,73,292,0.06349206349206349,0.5714285714285714
5232835772006619044,1,63,42,0.6666666666666666,21,0.3333333333333333,0,0.0,0,0.0,40,1.575,2.5103631364651364,0.5,8.049999999999997,2,9,306,19278,0,0,0,0,0,0.0,0.0
299374065667767361,1,63,51,0.8095238095238095,12,0.19047619047619047,0,0.0,3,0.058823529411764705,21,3.0,4.898979485566356,0.0,9.0,1,21,273,17199,0,0,0,0,0,0.0,0.0
2819688701398046190,1,63,14,0.2222222222222222,49,0.7777777777777778,7,0.1111111111111111,0,0.0,79,0.7974683544303798,1.9831323761720032,0.0,3.0999999999999943,4,13,53,3339,53,371,5,53,265,0.07936507936507936,0.7142857142857143
-7149895948367855089,1,63,32,0.5079365079365079,31,0.49206349206349204,3,0.047619047619047616,1,0.03125,54,1.1666666666666667,2.0809105409039774,0.0,6.349999999999994,3,7,188,11844,188,564,3,188,564,0.047619047619047616,1.0
-7654131108233365140,2,63,42,0.6666666666666666,21,0.3333333333333333,1,0.015873015873015872,0,0.0,52,1.2115384615384615,4.02120135430011,0.0,5.349999999999987,3,22,492,13978,166,166,1,166,166,0.015873015873015872,1.0
237092724443925911,1,63,35,0.5555555555555556,28,0.4444444444444444,1,0.015873015873015872,1,0.02857142857142857,66,0.9545454545454546,1.6588394291637314,0.0,3.0,3,9,188,11844,188,188,2,188,376,0.031746031746031744,2.0
-4485987274404553567,2,63,14,0.2222222222222222,49,0.7777777777777778,1,0.015873015873015872,0,0.0,80,0.7875,2.1328874468099546,0.0,3.049999999999997,4,15,222,9574,22,22,2,222,222,0.031746031746031744,2.0
-267986988789553468,1,63,22,0.3492063492063492,41,0.6507936507936508,0,0.0,0,0.0,78,0.8076923076923077,1.5630281325225543,0.0,4.0,3,8,36,2268,0,0,1,36,36,0.015873015873015872,0.0
3187493453318536617,1,63,45,0.7142857142857143,18,0.2857142857142857,1,0.015873015873015872,2,0.044444444444444446,71,0.8873239436619719,1.8169778344009118,0.0,5.0,4,8,188,11844,188,188,1,188,188,0.015873015873015872,1.0
-1958592904826168342,2,63,42,0.6666666666666666,21,0.3333333333333333,6,0.09523809523809523,3,0.07142857142857142,35,1.8,2.7418327919155696,0.0,6.599999999999994,2,11,411,14052,411,1233,2,411,411,0.031746031746031744,0.3333333333333333
-6586035865679448484,1,63,33,0.5238095238095238,30,0.47619047619047616,1,0.015873015873015872,1,0.030303030303030304,76,0.8289473684210527,2.247298573219185,0.0,5.25,4,13,278,17514,278,278,1,278,278,0.015873015873015872,1.0
-6473762641784985516,1,63,7,0.1111111111111111,56,0.8888888888888888,7,0.1111111111111111,0,0.0,20,3.15,4.2087002619261025,1.5,12.150000000000002,1,15,25,1575,25,175,2,25,50,0.031746031746031744,0.2857142857142857
4967545319734209145,1,63,47,0.746031746031746,16,0.25396825396825395,1,0.015873015873015872,2,0.0425531914893617,67,0.9402985074626866,2.080796737083742,0.0,4.699999999999996,4,10,94,5922,94,94,1,94,94,0.015873015873015872,1.0
-3405993829925153800,1,62,53,0.8548387096774194,9,0.14516129032258066,1,0.016129032258064516,5,0.09433962264150944,24,2.5833333333333335,9.016490528430413,0.0,14.049999999999972,2,42,270,16740,270,270,1,270,270,0.016129032258064516,1.0
4842668027263537010,1,62,29,0.46774193548387094,33,0.532258064516129,1,0.016129032258064516,0,0.0,53,1.169811320754717,2.1638271743923125,0.0,4.399999999999999,3,12,302,18724,302,302,1,302,302,0.016129032258064516,1.0
2775036360410899212,1,62,15,0.24193548387096775,47,0.7580645161290323,5,0.08064516129032258,0,0.0,72,0.8611111111111112,1.7223105636386495,0.0,3.0,2,12,26,1612,26,130,3,26,78,0.04838709677419355,0.6
-5385769313580481447,1,62,36,0.5806451612903226,26,0.41935483870967744,1,0.016129032258064516,1,0.027777777777777776,12,5.166666666666667,5.890413372333872,2.0,15.249999999999996,1,18,75,4650,75,75,1,75,75,0.016129032258064516,1.0
-3912127477949134721,1,62,52,0.8387096774193549,10,0.16129032258064516,0,0.0,1,0.019230769230769232,73,0.8493150684931506,1.9051919768877792,0.0,5.3999999999999915,4,7,270,16740,0,0,1,270,270,0.016129032258064516,0.0
-7384588049770886561,1,62,60,0.967741935483871,2,0.03225806451612903,1,0.016129032258064516,4,0.06666666666666667,52,1.1923076923076923,2.5746765381340815,0.0,4.8999999999999915,3,14,273,16926,273,273,1,273,273,0.016129032258064516,1.0
8500067024799633481,1,62,48,0.7741935483870968,14,0.22580645161290322,0,0.0,1,0.020833333333333332,72,0.8611111111111112,2.002150643370285,0.0,5.900000000000006,4,9,302,18724,0,0,0,0,0,0.0,0.0
1125153571308962892,1,62,55,0.8870967741935484,7,0.11290322580645161,2,0.03225806451612903,1,0.01818181818181818,17,3.6470588235294117,9.273222043002287,0.0,14.79999999999998,1,38,270,16740,270,540,0,0,0,0.0,0.0
2778244233731522923,1,62,27,0.43548387096774194,35,0.5645161290322581,2,0.03225806451612903,1,0.037037037037037035,64,0.96875,2.210858843390239,0.0,4.0,3,15,188,11656,188,376,1,188,188,0.016129032258064516,0.5
-6848179491856277390,1,62,8,0.12903225806451613,54,0.8709677419354839,4,0.06451612903225806,0,0.0,67,0.9253731343283582,1.5793500085700851,0.0,3.6999999999999957,4,9,188,11656,188,752,3,188,564,0.04838709677419355,0.75
-5315728032302122613,1,61,23,0.3770491803278688,38,0.6229508196721312,2,0.03278688524590164,0,0.0,35,1.7428571428571429,3.4670114028117776,0.0,6.799999999999983,2,17,97,5917,97,194,2,97,194,0.03278688524590164,1.0
488682572710620723,1,61,22,0.36065573770491804,39,0.639344262295082,3,0.04918032786885246,3,0.13636363636363635,78,0.782051282051282,1.4562666722522428,0.0,3.1499999999999915,4,8,31,1891,31,93,2,31,62,0.03278688524590164,0.6666666666666666
4635707026441356556,1,61,42,0.6885245901639344,19,0.3114754098360656,2,0.03278688524590164,0,0.0,4,15.25,14.750706197783662,15.0,28.700000000000003,1,29,73,4453,73,146,1,73,73,0.01639344262295082,0.5
918133019211233954,1,61,40,0.6557377049180327,21,0.3442622950819672,0,0.0,0,0.0,43,1.4186046511627908,2.913291038209398,0.0,6.799999999999997,3,15,105,6405,0,0,0,0,0,0.0,0.0
3245208303015613378,1,61,51,0.8360655737704918,10,0.16393442622950818,0,0.0,5,0.09803921568627451,39,1.564102564102564,3.775230015961187,0.0,11.300000000000004,2,16,273,16653,0,0,0,0,0,0.0,0.0
3260393251440848118,1,61,23,0.3770491803278688,38,0.6229508196721312,4,0.06557377049180328,0,0.0,54,1.1296296296296295,2.8086543900734933,0.0,4.699999999999989,3,18,168,10248,168,672,3,168,504,0.04918032786885246,0.75
5353009410646550154,1,61,38,0.6229508196721312,23,0.3770491803278688,3,0.04918032786885246,1,0.02631578947368421,41,1.4878048780487805,2.378255150520147,0.0,7.0,2,8,273,16653,273,819,2,273,546,0.03278688524590164,0.6666666666666666
-4841082009873797706,10,61,41,0.6721311475409836,20,0.32786885245901637,32,0.5245901639344263,27,0.6585365853658537,73,0.8356164383561644,1.7951609230723655,0.0,4.3999999999999915,4,9,1681,11674,1681,6070,0,0,0,0.0,0.0
-668076755964706149,1,61,11,0.18032786885245902,50,0.819672131147541,4,0.06557377049180328,1,0.09090909090909091,30,2.033333333333333,3.123695129869081,0.0,8.099999999999994,2,11,278,16958,278,1112,2,278,556,0.03278688524590164,0.5
4013052119423395232,1,61,39,0.639344262295082,22,0.36065573770491804,2,0.03278688524590164,2,0.05128205128205128,31,1.967741935483871,3.3013519550606527,0.0,10.0,2,11,278,16958,278,556,0,0,0,0.0,0.0
-1617653394174235958,1,61,17,0.2786885245901639,44,0.7213114754098361,5,0.08196721311475409,0,0.0,81,0.7530864197530864,1.8609867288452844,0.0,4.0,4,13,104,6344,104,520,1,104,104,0.01639344262295082,0.2
2647857291860307685,1,61,36,0.5901639344262295,25,0.4098360655737705,0,0.0,4,0.1111111111111111,11,5.545454545454546,14.881959792739908,1.0,28.5,1,50,75,4575,0,0,0,0,0,0.0,0.0
-3817767937586586582,1,61,37,0.6065573770491803,24,0.39344262295081966,2,0.03278688524590164,1,0.02702702702702703,46,1.326086956521739,6.925169385256417,0.0,2.0,2,47,278,16958,278,556,2,278,556,0.03278688524590164,1.0
-5693297408962613857,1,61,1,0.01639344262295082,60,0.9836065573770492,0,0.0,0,0.0,14,4.357142857142857,5.032313168332812,3.0,13.799999999999997,1,19,91,5551,0,0,0,0,0,0.0,0.0
4361862954186192767,4,61,26,0.4262295081967213,35,0.5737704918032787,14,0.22950819672131148,9,0.34615384615384615,51,1.196078431372549,2.2540595186741377,0.0,6.0,3,11,968,15530,968,3200,6,968,1442,0.09836065573770492,0.42857142857142855
